N;p;q;found_divisor;time;divisor_equal;base_size
2382661;1823;1307;1307;0.0;True;12
108968501384437;1699781;64107377;1699781;0.0019822120666503906;True;26
2374991;1181;2011;2011;0.0;True;11
6533041;1583;4127;4127;0.0;True;13
68572515817747;3046427;22509161;22509161;0.019967317581176758;True;25
320648309617;710441;451337;710441;0.0030095577239990234;True;21
1043946092619803;27260837;38294719;38294719;0.009989023208618164;True;27
1327991443;30133;44071;30133;0.0;True;16
533087;601;887;887;0.0;True;11
871807;271;3217;271;0.0;True;13
83887207807534909;477881471;175539779;477881471;0.012000083923339844;True;30
20370582428775779;218260123;93331673;218260123;0.02197718620300293;True;29
11255654507;212447;52981;52981;0.004995584487915039;True;18
195107659840699;7482283;26075953;26075953;0.003996133804321289;True;25
318943;197;1619;197;0.0;True;12
58118096612547799;310673833;187071103;187071103;0.02199101448059082;True;29
445673;1277;349;349;0.0;True;12
95989284397;359633;266909;266909;0.0010123252868652344;True;23
27822543851;77237;360223;77237;0.0009987354278564453;True;20
251683044271;256639;980689;256639;0.0009996891021728516;True;20
280993543;15121;18583;15121;0.0009989738464355469;True;15
1035169;3533;293;293;0.0;True;12
3713377;1021;3637;3637;0.0;True;13
29624398693868071;31633883;936476837;31633883;0.03095555305480957;True;30
448711;563;797;563;0.0009999275207519531;True;10
7364847623443;1957663;3762061;3762061;0.008002996444702148;True;22
770403077;50101;15377;15377;0.0;True;19
15721884922573;2312881;6797533;2312881;0.001998424530029297;True;23
246327629;6427;38327;6427;0.0;True;16
150783263;13883;10861;10861;0.0;True;14
361847;59;6133;6133;0.0;True;13
1893209257;53591;35327;53591;0.003009319305419922;True;16
3076750714579;1828903;1682293;1828903;0.0019981861114501953;True;21
11262262931048243;99699623;112961941;99699623;0.02297806739807129;True;28
90518008363597;2707373;33433889;2707373;0.004995584487915039;True;25
231050447;7907;29221;7907;0.0;True;15
418679;683;613;683;0.0;True;10
3193316668447;1909183;1672609;1672609;0.0029954910278320312;True;21
211846703523073;14573963;14535971;14573963;1.6704094409942627;True;25
196767034187359;6194413;31765243;6194413;0.008005857467651367;True;25
717080813119439;21295837;33672347;21295837;0.01898026466369629;True;26
11527721;1697;6793;1697;0.0;True;13
264181261176769;33131773;7973653;33131773;0.011987686157226562;True;25
103923483913;383837;270749;270749;0.001998424530029297;True;19
11998037;12107;991;991;0.0;True;14
22724456173499;7081637;3208927;3208927;0.0029969215393066406;True;24
116133449;4073;28513;4073;0.0;True;17
1020286537838713;193108847;5283479;5283479;0.005993843078613281;True;28
23334155269619;1790309;13033591;1790309;0.003996133804321289;True;25
654360058381;601093;1088617;601093;0.0009989738464355469;True;21
24914996369;204233;121993;204233;0.0009992122650146484;True;18
14591782498739;5292191;2757229;2757229;0.003995180130004883;True;23
21786151071753239;109227457;199456727;199456727;0.04195833206176758;True;28
6795961;3803;1787;1787;0.0;True;12
16275388577947;8033591;2025917;2025917;0.7387428283691406;True;23
72978565060223;7332023;9953401;9953401;0.004994630813598633;True;24
20221081017321841;201846439;100180519;201846439;0.0189669132232666;True;28
317389;433;733;433;0.0;True;11
9991346957;105817;94421;105817;0.0;True;17
46433;787;59;59;0.0;True;10
51560582597;163411;315527;163411;0.0009992122650146484;True;19
8086439;1231;6569;1231;0.0;True;14
1456611867028319;34357597;42395627;34357597;0.011002540588378906;True;26
17651;929;19;19;0.0;True;12
602783;457;1319;457;0.0;True;12
57906025493;125183;462571;125183;0.0009992122650146484;True;19
6847594782113;4830799;1417487;1417487;0.0009987354278564453;True;23
79088895572220637;404233829;195651353;195651353;0.0359499454498291;True;29
1390965488401;1507771;922531;922531;0.0;True;21
16904101;5087;3323;3323;0.0;True;15
1779166432123;1530791;1162253;1162253;0.00399470329284668;True;21
175591313;10099;17387;10099;0.0;True;15
6698834711;141269;47419;47419;0.0009999275207519531;True;20
10687837021;54151;197371;54151;0.0010116100311279297;True;18
2017157;5081;397;397;0.0;True;13
27953509489;65927;424007;65927;0.0;True;19
6074171559563507;50921989;119283863;50921989;0.004000425338745117;True;27
10112938294033;3648079;2772127;3648079;0.0029969215393066406;True;22
7326947;6257;1171;1171;0.0;True;13
3344887556107;1793843;1864649;1793843;0.0010123252868652344;True;21
234022377652717;14548013;16086209;14548013;0.004994630813598633;True;24
6634835392949;2179981;3043529;3043529;0.003995418548583984;True;23
11185123;4337;2579;4337;0.0;True;13
2039340038261;1070081;1905781;1070081;0.0019986629486083984;True;21
2463681113959787;71271691;34567457;34567457;0.01798081398010254;True;27
1647298116993329;26909173;61216973;61216973;0.0069921016693115234;True;26
158623;127;1249;127;0.0;True;11
253531022521451;17701391;14322661;14322661;0.06093740463256836;True;25
79736071082363;726463;109759301;726463;0.00399470329284668;True;27
432236153;22469;19237;22469;0.00099945068359375;True;17
127995954429943;8572229;14931467;14931467;1.2465088367462158;True;24
66762986123;180179;370537;370537;0.007001399993896484;True;20
1547356996674773;128655323;12027151;12027151;0.01498556137084961;True;27
959821;1087;883;1087;0.0;True;12
112141;883;127;127;0.0;True;10
123353;421;293;293;0.0;True;12
209082067;13613;15359;13613;0.0;True;14
2618027939803;4038677;648239;648239;0.4775111675262451;True;22
97822243583;367721;266023;266023;0.0009989738464355469;True;20
467874812963309;37731289;12400181;12400181;0.0009996891021728516;True;26
1768669855327;982453;1800259;1800259;0.004994392395019531;True;22
897581681;28289;31729;28289;0.0;True;17
31207950343;518327;60209;60209;0.0009984970092773438;True;19
565595780276521;18046969;31340209;18046969;0.010989904403686523;True;25
27927787242283;4708267;5931649;5931649;0.0;True;23
460718581181531;28318657;16269083;16269083;0.019736528396606445;True;25
455260573199;487177;934487;487177;0.0005395412445068359;True;20
329701738799;1983061;166259;166259;0.017523527145385742;True;23
245555839;23917;10267;10267;0.0;True;16
803767;1637;491;491;0.0;True;11
1128237343231111;51438671;21933641;21933641;0.029969215393066406;True;26
113229718123;838807;134989;134989;0.013378143310546875;True;20
1442206333987;5684311;253717;5684311;0.006992340087890625;True;23
23078557501;116789;197609;197609;0.0009989738464355469;True;18
2663888306957;1745911;1525787;1745911;0.007991552352905273;True;22
10760423609809;1058597;10164797;1058597;0.001998424530029297;True;24
5306371415374409;172324169;30792961;30792961;0.01398468017578125;True;29
850987;4919;173;173;0.0;True;14
301781;983;307;307;0.0;True;10
62745887;8699;7213;7213;0.0;True;14
26436819883;148549;177967;177967;0.026973485946655273;True;18
4305501341951;295123;14588837;295123;0.0019974708557128906;True;24
62587007499130663;233679221;267833003;233679221;0.025973081588745117;True;28
498850769;12973;38453;12973;0.00099945068359375;True;18
130342399887241823;321671503;405203441;405203441;2.526820659637451;True;29
4820980519622023;38041441;126729703;38041441;0.033977508544921875;True;29
183464912599;241981;758179;241981;0.0;True;20
68420750329;164149;416821;164149;0.0009794235229492188;True;19
1499142251;46237;32423;32423;0.0;True;16
332977628021;521401;638621;521401;0.001997232437133789;True;20
705431;827;853;853;0.0;True;10
1923462374357;1184549;1623793;1623793;0.0009877681732177734;True;22
44736228679;207307;215797;207307;0.0009987354278564453;True;18
12465146989;98429;126641;98429;0.0;True;18
88529175959293913;296455451;298625563;296455451;11.295016527175903;True;30
2162694185713;920147;2350379;2350379;0.4143795967102051;True;22
409606367;12329;33223;12329;0.0;True;16
458885468169692777;681087709;673753853;673753853;0.023975372314453125;True;30
61104393475913;27109807;2253959;2253959;0.00099945068359375;True;25
134249852951;473633;283447;283447;0.003994941711425781;True;19
99955356601;422321;236681;236681;0.0009989738464355469;True;22
48500225694311;6290743;7709777;6290743;0.003996849060058594;True;23
72179;89;811;89;0.0;True;11
8355044241411311;113244511;73778801;73778801;0.0561223030090332;True;28
5175100368616889;97031899;53334011;97031899;0.0353083610534668;True;27
485;5;97;5;0.0;True;10
10116622494570227;63305699;159805873;63305699;0.016553878784179688;True;28
5786651293;108917;53129;53129;0.0019974708557128906;True;18
57665650524269233;74006227;779199979;74006227;0.01359701156616211;True;30
148064167;10601;13967;10601;0.0;True;15
21323147;4349;4903;4349;0.0;True;13
720539;733;983;983;0.0;True;10
389529280529;1120667;347587;347587;0.00099945068359375;True;21
137689;877;157;157;0.0;True;10
1902332527212493;61603097;30880469;30880469;0.008991003036499023;True;26
29079137681683;3778897;7695139;3778897;0.0009982585906982422;True;23
355207;593;599;593;0.00099945068359375;True;10
117449;257;457;257;0.0;True;10
31157068379180629;167905211;185563439;185563439;0.05692911148071289;True;29
5670293;137;41389;137;0.0;True;17
27451;283;97;97;0.0;True;10
14560124221603;6643723;2191561;6643723;0.008003473281860352;True;24
22909;31;739;31;0.0;True;10
907277447;32441;27967;32441;0.0;True;16
10851476117;169817;63901;63901;0.0010118484497070312;True;18
1914223;1277;1499;1277;0.0;True;11
22872456948014983;92449733;247404251;247404251;0.014996051788330078;True;28
52854333619;307817;171707;171707;0.0009989738464355469;True;19
260448429067;625451;416417;416417;0.0009987354278564453;True;20
1206421;1721;701;701;0.0;True;12
2279227;1879;1213;1213;0.0;True;11
333198139615252519;772515223;431315953;431315953;3.3614706993103027;True;30
4013372137;183167;21911;183167;0.00099945068359375;True;18
1641550039277;2673617;613981;613981;0.0029969215393066406;True;22
7262751928879;6829213;1063483;1063483;0.0039958953857421875;True;23
5257;751;7;7;0.0;True;10
607596439953999473;881002847;689664559;881002847;0.046234846115112305;True;30
496178611;30161;16451;30161;0.0;True;15
1540900263357437;44269949;34806913;34806913;0.05194664001464844;True;26
98069;349;281;281;0.0;True;11
606164044293697;19415051;31221347;31221347;0.012986183166503906;True;25
519739247802539;37107319;14006381;14006381;1.0666697025299072;True;26
1005181;2399;419;419;0.0;True;13
4165919;797;5227;5227;0.0009987354278564453;True;13
35017087699612771;241704167;144875813;144875813;0.025976896286010742;True;28
973431887338193431;1008863309;964879859;1008863309;0.05094313621520996;True;30
631349;769;821;821;0.0;True;10
4249017486054823;109188067;38914669;38914669;0.011000394821166992;True;27
29986516695209849;148992359;201262111;148992359;0.04695630073547363;True;28
69583;467;149;467;0.0;True;13
740780344859;764551;968909;968909;0.0029964447021484375;True;21
325870575053227;32444519;10043933;10043933;0.004991054534912109;True;25
424962877;53569;7933;53569;0.0;True;17
107772499285957903;242237011;444905173;242237011;5.307591438293457;True;30
163167913;15497;10529;15497;0.0;True;14
306611;379;809;379;0.0;True;10
322520755244071;124449133;2591587;2591587;0.0029973983764648438;True;27
188360691683;415489;453347;415489;0.0009982585906982422;True;20
49863389;13043;3823;3823;0.0;True;14
6172151;1747;3533;1747;0.0;True;12
663605967600073;31946153;20772641;20772641;0.00599360466003418;True;25
565361168897279;8914811;63418189;63418189;0.008995771408081055;True;26
5053587680593;1527859;3307627;3307627;0.002002239227294922;True;22
1211420549;37363;32423;32423;0.0009903907775878906;True;16
1157;13;89;13;0.0;True;10
2767591;3371;821;821;0.0;True;12
393335941;95959;4099;4099;0.0;True;17
11659584332672117;47819663;243824059;243824059;0.05893683433532715;True;28
47063321;6761;6961;6961;0.0;True;14
37078567531;9437;3929063;9437;0.0;True;22
28593727220274893;138962779;205765367;138962779;0.013986587524414062;True;28
741289;1031;719;1031;0.0;True;11
8591999803367;3726089;2305903;3726089;0.14094257354736328;True;22
875573;673;1301;673;0.0;True;13
3610687;3137;1151;3137;0.0;True;13
688883301685687;28057639;24552433;28057639;0.01299285888671875;True;25
1561630926991;5604817;278623;278623;0.0009775161743164062;True;23
120068803;15559;7717;15559;0.0;True;15
2635120357;50459;52223;52223;0.0;True;17
322151009317;374789;859553;374789;0.0009987354278564453;True;20
978259069763;1001093;977191;1001093;0.0;True;20
7220083337;79231;91127;91127;0.0;True;17
298873193;20551;14543;14543;0.0;True;15
111938969;7603;14723;14723;0.0;True;14
2912843;1951;1493;1493;0.0;True;11
2385598731058399;36106489;66071191;36106489;0.015983104705810547;True;26
37570877;5557;6761;5557;0.0;True;13
27252148241;228451;119291;119291;0.0010156631469726562;True;18
4872882297542351;225309769;21627479;21627479;0.013004302978515625;True;28
3590555134909;7790093;460913;460913;0.0009987354278564453;True;23
12476215300147;2292427;5442361;2292427;0.0019936561584472656;True;23
612703550071;612349;1000579;1000579;0.0020189285278320312;True;20
118688261863;410341;289243;289243;0.0;True;20
30938227;2081;14867;2081;0.000997304916381836;True;14
216458270503;137447;1574849;137447;0.0009989738464355469;True;21
25363;13;1951;13;0.0;True;12
3578891581;31159;114859;31159;0.0009992122650146484;True;17
9811308345914587;37336991;262777157;37336991;0.0039958953857421875;True;28
62390130502226473;244079629;255613837;255613837;0.009984970092773438;True;29
2431392051345473;46148909;52685797;46148909;5.354637145996094;True;26
8255801219;111893;73783;73783;0.0;True;18
191412098525827;16704619;11458633;11458633;0.012005805969238281;True;25
157167631909;225349;697441;225349;0.001997709274291992;True;20
2117701023323;1398139;1514657;1514657;0.0;True;21
161263693627733;3404119;47373107;3404119;0.006975650787353516;True;26
129965261561;1445713;89897;89897;0.005994081497192383;True;21
218160819684323;10464107;20848489;10464107;0.007992267608642578;True;25
2305;5;461;5;0.0;True;12
86968893955431011;289167581;300756031;300756031;0.03895974159240723;True;29
10096691266667;8358029;1208023;1208023;0.0010001659393310547;True;24
17301622913752153;221645219;78059987;78059987;0.014984846115112305;True;30
7455414203;420047;17749;17749;0.0;True;19
2729047390954319;27452527;99409697;27452527;0.2028052806854248;True;27
11084911;1783;6217;1783;0.0;True;13
344837;823;419;419;0.0;True;11
25238177;12451;2027;2027;0.0;True;14
11317660908223933;95627179;118351927;95627179;0.026051759719848633;True;27
322973165652607;28146077;11474891;28146077;0.011983633041381836;True;28
145413766451747;23578843;6167129;23578843;0.012986898422241211;True;26
8093879;5113;1583;5113;0.0;True;13
607981848109;1345691;451799;451799;0.008991241455078125;True;22
125027775610092869;508783519;245738651;508783519;0.04296088218688965;True;30
12602081;6823;1847;6823;0.0;True;13
262056097;9929;26393;26393;0.0;True;15
17996822573;187547;95959;95959;0.0;True;18
20363486839523;6006643;3390161;3390161;0.03796124458312988;True;24
136717721593;346891;394123;394123;0.0;True;20
66150883;13693;4831;13693;0.0;True;14
1706376244637;853717;1998761;1998761;0.15282678604125977;True;21
125967477592318651;528486523;238355137;528486523;0.03397846221923828;True;29
3591799721;55927;64223;55927;0.00099945068359375;True;16
420130455838169;20613533;20381293;20613533;0.01598811149597168;True;25
234896837039503;62391073;3764911;3764911;0.004000186920166016;True;26
198907;449;443;443;0.0;True;10
11823887;3251;3637;3637;0.0;True;12
11356650027031;3040613;3734987;3040613;0.004995107650756836;True;22
22611148328647;3622327;6242161;3622327;0.004994869232177734;True;24
4785535087;160907;29741;29741;0.0;True;18
16088991660529;506837;31743917;506837;0.002996683120727539;True;30
13376513425047653;105710459;126539167;126539167;0.07994914054870605;True;29
1799603486101;1456123;1235887;1456123;0.0009989738464355469;True;23
200674412387;192377;1043131;1043131;0.00099945068359375;True;21
1859580526426237;47190853;39405529;39405529;0.009709358215332031;True;26
13050886258801;18343319;711479;711479;0.006258249282836914;True;25
68954359;13397;5147;13397;0.0005462169647216797;True;14
2505792977;18401;136177;136177;0.0010569095611572266;True;18
44132868511;262741;167971;262741;0.002092123031616211;True;19
19460293;2689;7237;7237;0.0;True;14
1571558089867543;61403113;25594111;25594111;0.0068817138671875;True;26
937901711164949;18280303;51306683;18280303;0.02158522605895996;True;26
129279872592386393;416338961;310515913;310515913;0.08026623725891113;True;29
24970797059843;5071301;4923943;4923943;0.0075836181640625;True;23
329699;677;487;677;0.0;True;12
3134239657;53993;58049;53993;0.0;True;16
22454210269727473;143393749;156591277;143393749;17.633957624435425;True;28
750650767916339;36699911;20453749;36699911;0.0029888153076171875;True;28
1812594216238541;35482801;51083741;35482801;0.004995107650756836;True;26
1092424517;9887;110491;9887;0.0;True;18
558329;929;601;601;0.0;True;10
390118308563;759019;513977;759019;0.0009987354278564453;True;20
134996837;13933;9689;9689;0.0;True;14
366781725722651;32244227;11375113;11375113;0.00998997688293457;True;26
75012002000644909;244043677;307371217;244043677;0.3930685520172119;True;29
556042894991;911129;610279;610279;0.001993417739868164;True;20
18893909;4297;4397;4297;0.0;True;13
1262579;2999;421;421;0.0;True;12
6465624174101;2245031;2879971;2879971;0.0039958953857421875;True;22
613;613;1;2879971;0.035950660705566406;False;10
1829669;2417;757;2417;0.0;True;12
86777;811;107;107;0.0;True;10
218723973210073;26741641;8179153;26741641;0.15174055099487305;True;25
11504323212382501;48762689;235924709;235924709;0.04295516014099121;True;29
9692555087;88793;109159;88793;0.0009989738464355469;True;18
2043261251;38693;52807;38693;0.0019979476928710938;True;16
1544454517;7219;213943;7219;0.0;True;19
521615232781;346699;1504519;1504519;0.0030014514923095703;True;21
722481629927;880681;820367;820367;0.003991127014160156;True;20
178837762455829;12392249;14431421;14431421;0.001998424530029297;True;24
5872841957729797;124105459;47321383;47321383;0.010988235473632812;True;27
913428847;22511;40577;40577;0.0;True;18
13517872447;82219;164413;82219;0.00099945068359375;True;18
21111850726237451;134791127;156626413;134791127;0.03596234321594238;True;28
1257540041;231293;5437;5437;0.0;True;18
1557319834699;1791961;869059;869059;0.0020112991333007812;True;21
40559110367;321329;126223;126223;0.00099945068359375;True;19
1402113685063667;32553407;43071181;43071181;0.01098775863647461;True;29
3241382178695093;54787237;59163089;59163089;0.00900411605834961;True;26
126296216747;207401;608947;207401;0.0009984970092773438;True;20
672239224957902787;780362897;861444371;861444371;0.047954559326171875;True;30
157623193838249;20127851;7831099;7831099;0.006992340087890625;True;25
4548829907;46349;98143;98143;0.01997971534729004;True;17
15345167;5623;2729;5623;0.0;True;15
1740587;1459;1193;1193;0.0;True;11
241870879151623;53032009;4560847;4560847;0.25700998306274414;True;27
22822660033861;15946487;1431203;1431203;0.002997159957885742;True;24
296862737593;437881;677953;677953;0.001998424530029297;True;20
321089;547;587;547;0.0;True;10
8341011910715257;84009797;99286181;99286181;0.027957677841186523;True;28
33425451022528651;215476981;155123071;155123071;0.02300095558166504;True;28
143929492404177611;354236503;406309037;406309037;0.21975040435791016;True;29
8611687359697;3576649;2407753;2407753;0.0039958953857421875;True;23
4115;823;5;5;0.0;True;11
257888798778222347;480288467;536945641;536945641;0.01899099349975586;True;30
79875332467589;10471453;7627913;7627913;0.0049953460693359375;True;25
2438257;601;4057;601;0.0;True;13
532808961439;953237;558947;558947;0.016982555389404297;True;20
229325351;11779;19469;11779;0.0;True;15
121589132393;241067;504379;504379;0.0009989738464355469;True;19
595756058608960463;1052077673;566266231;566266231;0.02097797393798828;True;30
339038024401;700201;484201;700201;0.0009989738464355469;True;21
15801451548427;1112483;14203769;1112483;0.00600743293762207;True;25
1074186249706519;54050063;19873913;19873913;0.027971267700195312;True;26
1427799719;38153;37423;37423;0.0009987354278564453;True;17
21781663;25357;859;25357;0.0;True;15
6903925518283267;367375409;18792563;18792563;0.007992267608642578;True;29
62977;71;887;71;0.0;True;10
54825877883331011;693923449;79008539;79008539;0.016982555389404297;True;30
4988266538847499;88403543;56426093;88403543;0.003995418548583984;True;27
1041173104130021;18642583;55849187;55849187;0.009989500045776367;True;26
84563098050285773;484201903;174644291;174644291;0.022976160049438477;True;29
80314884373;534211;150343;150343;0.01696920394897461;True;22
1765633907909;856459;2061551;856459;0.0009992122650146484;True;21
12448229;6689;1861;1861;0.0;True;13
691587850081;884371;782011;884371;0.002996206283569336;True;20
9345467;3779;2473;2473;0.0;True;12
63715931;9257;6883;6883;0.00099945068359375;True;14
48844777;14699;3323;3323;0.0;True;15
247578013471;720791;343481;343481;0.0009992122650146484;True;20
1843346881;55837;33013;55837;0.0;True;17
2405065385299;803857;2991907;803857;0.04697012901306152;True;22
251029;673;373;673;0.0;True;10
34464884738659807;167092501;206262307;206262307;0.036962270736694336;True;29
1083778697627;1940173;558599;558599;0.0009989738464355469;True;22
3747911;10739;349;349;0.0;True;14
1298446141975579;21513559;60354781;21513559;0.031966447830200195;True;26
45737330593679;4104857;11142247;11142247;0.009989261627197266;True;24
4743721;1171;4051;1171;0.0;True;12
92339324370857;15124099;6105443;6105443;0.0059931278228759766;True;25
126053;541;233;233;0.0;True;10
2870094245411;966241;2970371;2970371;0.001998424530029297;True;22
57631043;11437;5039;11437;0.0;True;14
67597;2939;23;23;0.0;True;12
8854829835498139;38382361;230700499;38382361;0.04593849182128906;True;29
4270752847;74597;57251;74597;0.0;True;17
7656359;13997;547;547;0.0;True;15
520673;479;1087;479;0.0;True;11
3611969;977;3697;3697;0.0;True;12
1019035315075373;20068603;50777591;20068603;0.005994319915771484;True;26
18198950411;258607;70373;70373;0.0009987354278564453;True;20
0;503;0;2;0.0;False;10
2639729;1301;2029;2029;0.0;True;13
77127566636363;23899747;3227129;3227129;0.0029969215393066406;True;25
661279;457;1447;1447;0.0;True;11
23000917;2953;7789;2953;0.0;True;13
236977889;3067;77267;3067;0.0;True;18
1370452337909113;59653613;22973501;22973501;0.028971195220947266;True;26
50818289;7907;6427;6427;0.0009992122650146484;True;13
391292323691;729257;536563;536563;0.005993366241455078;True;23
35069477549;168253;208433;208433;0.0009992122650146484;True;18
77860550029;242329;321301;242329;0.0009992122650146484;True;20
34373023;5179;6637;6637;0.0;True;13
801979357297;715867;1120291;1120291;0.001997709274291992;True;22
3458437072393;427103;8097431;427103;0.002010822296142578;True;25
234758231;29803;7877;7877;0.001997709274291992;True;15
325441;647;503;503;0.0;True;10
743530001;54563;13627;13627;0.0009953975677490234;True;17
317336111;16631;19081;19081;0.0;True;15
2045431;641;3191;641;0.0009860992431640625;True;12
1705868981857;529237;3223261;529237;0.0020105838775634766;True;23
37537321841;163819;229139;229139;0.0009987354278564453;True;18
1244577419;52379;23761;23761;0.0009992122650146484;True;16
9530412631033843;60295853;158060831;60295853;0.018318653106689453;True;28
19457239941690143;65935229;295096267;65935229;0.036965370178222656;True;30
156911;173;907;173;0.0;True;10
710474448007;706117;1006171;706117;0.008985519409179688;True;20
33640613;20753;1621;1621;0.0;True;15
187131527725010459;501834313;372895043;501834313;0.07292485237121582;True;29
30153031;12569;2399;2399;0.0;True;14
335068051;113467;2953;2953;0.0;True;19
39147105223;132707;294989;132707;0.0389556884765625;True;20
56773782047;317071;179057;179057;0.0009987354278564453;True;19
302874647;11311;26777;11311;0.0;True;15
33178484393;201979;164267;164267;0.0009992122650146484;True;18
81770863;7237;11299;7237;0.0;True;17
4493989609;773093;5813;5813;0.0;True;20
112468070321;118411;949811;949811;0.011988162994384766;True;21
149135076973;278111;536243;536243;0.0009989738464355469;True;20
841339243679611;19955437;42160903;19955437;0.010002374649047852;True;27
34256168287763;5991563;5717401;5717401;0.0019979476928710938;True;23
1019281064953;631717;1613509;631717;0.07792043685913086;True;22
2807743;1361;2063;1361;0.0;True;12
1002244474650073;22346749;44849677;22346749;0.016968965530395508;True;26
1589421859;45949;34591;34591;0.0;True;16
173025542258006231;326037263;530692537;530692537;0.052964210510253906;True;30
33069501337;156241;211657;156241;0.0009958744049072266;True;19
818395247682907;95155367;8600621;8600621;0.0020062923431396484;True;27
4525127;1249;3623;1249;0.0;True;12
1366408061;23887;57203;23887;0.0;True;16
4792959187213;11005571;435503;435503;0.00799107551574707;True;24
12181;937;13;13;0.0;True;10
2337173;22691;103;103;0.0;True;16
610207145731;497737;1225963;1225963;0.003996133804321289;True;21
10610639872796323;318850583;33277781;33277781;0.005994081497192383;True;29
856768208202312403;1029230497;832435699;1029230497;0.07592248916625977;True;30
690387283;60811;11353;60811;0.0;True;16
25053096199;15173;1651163;15173;0.0009992122650146484;True;22
632344931;38749;16319;38749;0.0;True;16
775003625437;661951;1170787;661951;0.007992267608642578;True;22
77013029629;221737;347317;347317;0.0;True;19
2558857425623;498259;5135597;498259;0.0019974708557128906;True;25
2594113100291849;48496871;53490319;48496871;0.019983768463134766;True;26
1058890545899;306953;3449683;306953;0.0009992122650146484;True;24
62251402664263;13619513;4570751;4570751;0.6567425727844238;True;26
203773960363806967;519219913;392461759;392461759;0.046576738357543945;True;29
8694958843871;3907441;2225231;2225231;0.004008769989013672;True;22
4291393;1531;2803;1531;0.0;True;12
14645007659;64081;228539;64081;0.0009984970092773438;True;18
1203294968077;1053809;1141853;1141853;0.0019981861114501953;True;21
3093913811033;1354471;2284223;1354471;0.003995418548583984;True;22
4426453;2221;1993;1993;0.0;True;14
10129757568871;2990051;3387821;2990051;0.03594064712524414;True;22
2182672343;54631;39953;39953;0.0029969215393066406;True;16
21431381;2381;9001;2381;0.0;True;14
2191871784761;1025333;2137717;2137717;0.005994319915771484;True;22
308911;571;541;571;0.0;True;10
103876774907;222041;467827;222041;0.001997232437133789;True;21
738431;227;3253;227;0.0;True;12
353347;1543;229;229;0.0;True;11
80449771160359;15178363;5300293;5300293;0.00299835205078125;True;24
1005053717;15667;64151;15667;0.00099945068359375;True;18
19963507;7699;2593;2593;0.0;True;14
211020956467;210299;1003433;210299;0.0009982585906982422;True;20
6754821060357899;67646461;99854759;99854759;0.02797245979309082;True;27
5843898112075073;126871837;46061429;46061429;0.0279843807220459;True;27
62906313993869;7734193;8133533;8133533;0.002996206283569336;True;23
385136625911;696403;553037;696403;0.0;True;20
47577875545829;8100139;5873711;8100139;0.0;True;23
186967447414141;14929337;12523493;14929337;0.00899052619934082;True;24
0;1493;0;2;0.0;False;11
2641403;937;2819;937;0.0;True;12
165781151;13693;12107;13693;0.0;True;14
10520891;3371;3121;3121;0.0;True;12
1592551;1867;853;853;0.0;True;11
993052953825869;34395841;28871309;28871309;0.015366077423095703;True;26
4209721;6547;643;643;0.0;True;13
48416086981;49853;971177;49853;0.001998424530029297;True;20
2161386257843;2915501;741343;741343;0.026965856552124023;True;22
10330701609808561;144656957;71415173;71415173;0.009987115859985352;True;28
159427941161;441811;360851;360851;0.0009992122650146484;True;19
3121776825499;1060133;2944703;1060133;0.18579387664794922;True;22
204746296925804399;517357781;395753779;517357781;0.03896021842956543;True;30
30112317608153059;265329371;113490329;113490329;0.03197193145751953;True;28
59608875816008443;207361241;287463923;207361241;3.701854705810547;True;30
2663148773;42577;62549;42577;0.00099945068359375;True;16
11448991;5197;2203;2203;0.0;True;13
68488481;12569;5449;5449;0.0009989738464355469;True;14
151299993844357;12123361;12480037;12123361;0.015984296798706055;True;24
20968482960377747;87683353;239138699;239138699;0.02498650550842285;True;29
174657195220927;13778507;12676061;13778507;1.4394869804382324;True;25
2320531514689;1187999;1953311;1187999;0.0019969940185546875;True;21
31198103;5861;5323;5861;0.0009999275207519531;True;13
19023997034293;4068487;4675939;4675939;0.0049936771392822266;True;23
3140897;1039;3023;3023;0.0;True;12
367041925249;192007;1911607;192007;0.0029976367950439453;True;21
2569;7;367;7;0.0;True;10
494643208883;514571;961273;961273;0.0009992122650146484;True;20
2037783871;32579;62549;32579;0.001997232437133789;True;16
130925455406185763;130907111;1000140133;130907111;0.014997243881225586;True;30
112729571;31253;3607;3607;0.0;True;15
3717763373321;1123741;3308381;1123741;0.0010118484497070312;True;22
371433133;6299;58967;6299;0.0;True;16
95358371149140083;243272383;391981901;243272383;5.0832483768463135;True;29
67446894337;909613;74149;74149;0.00699305534362793;True;21
161815042463;708283;228461;228461;0.0;True;20
710043027866707;17913139;39638113;17913139;0.008990287780761719;True;26
80798970677600437;915046703;88300379;915046703;14.227742910385132;True;30
41024271521;242519;169159;242519;0.00099945068359375;True;18
519697;709;733;709;0.0;True;10
204574807244453;86894813;2354281;2354281;0.006006956100463867;True;27
25411147;5417;4691;4691;0.0;True;13
71861897;17041;4217;4217;0.0;True;15
2622497;2083;1259;1259;0.0;True;12
79502299565839;16517923;4813093;4813093;0.0059947967529296875;True;24
11103541;2861;3881;3881;0.0;True;12
604267;1019;593;1019;0.0;True;10
70176606456377;47140757;1488661;47140757;0.0029969215393066406;True;26
263338475397593;15173243;17355451;15173243;0.00899052619934082;True;26
17268287203108349;93576493;184536593;184536593;0.07292485237121582;True;29
84565347587141;3070357;27542513;3070357;0.031967878341674805;True;25
